electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h
9.0,3.97,5.38,8.94
9.0,3.8,6.9,8.94
8.9481,2.5,6.9,7.5
8.94,3.55,6.9,7.8
5.6,3.955,5.6,5.6
4.34,3.955,5.5912,3.97
3.97,5.38,5.6,3.1
3.8,6.9,5.6,2.5
2.5,6.9,5.6,2.049
3.55,6.9,5.6,2.049
3.955,5.6,9.0,3.8
3.955,5.5912,8.9513,3.795
5.38,5.6,8.94,5.38
6.9,5.6,8.94,6.9
6.9,5.6,7.5,6.9
6.9,5.6,7.8,6.9
5.6,9.0,5.6,5.6
5.5912,8.9513,3.97,5.6
5.6,8.94,3.1,5.6
5.6,8.94,2.5,5.6
5.6,7.5,2.049,5.6
5.6,7.8,2.049,5.6
9.0,5.6,3.8,8.9441
8.9513,3.97,3.795,8.9
8.94,3.1,5.38,8.788
8.94,2.5,6.9,6.975
7.5,2.049,6.9,4.98
7.8,2.049,6.9,5.5
5.6,3.8,5.6,4.34
3.97,3.795,5.6,3.955
3.1,5.38,5.6,2.5
2.5,6.9,5.6,2.0
2.049,6.9,5.6,0.7
2.049,6.9,5.6,0.5
3.8,5.6,8.9441,2.0
3.795,5.6,8.9,0.8
5.38,5.6,8.788,2.0
6.9,5.6,6.975,3.85
6.9,5.6,4.98,4.5
6.9,5.6,5.5,3.87
5.6,8.9441,4.34,3.15
5.6,8.9,3.955,3.15
5.6,8.788,2.5,3.15
5.6,6.975,2.0,3.87
5.6,4.98,0.7,5.537
5.6,5.5,0.5,5.6
8.9441,4.34,2.0,8.8
8.9,3.955,0.8,8.6
8.788,2.5,2.0,8.0
6.975,2.0,3.85,6.0
4.98,0.7,4.5,4.98
5.5,0.5,3.87,4.98
4.34,2.0,3.15,3.97
3.955,0.8,3.15,3.97
2.5,2.0,3.15,4.328
2.0,3.85,3.87,4.328
0.7,4.5,5.537,3.97
0.5,3.87,5.6,3.97
2.0,3.15,8.8,3.97
0.8,3.15,8.6,3.0
2.0,3.15,8.0,2.0
3.85,3.87,6.0,2.1
4.5,5.537,4.98,2.998
3.87,5.6,4.98,2.499
3.15,8.8,3.97,2.0
3.15,8.6,3.97,1.999
3.15,8.0,4.328,1.999
3.87,6.0,4.328,2.0
5.537,4.98,3.97,4.65
5.6,4.98,3.97,5.6
8.8,3.97,3.97,8.8
8.6,3.97,3.0,8.6
8.0,4.328,2.0,8.8
6.0,4.328,2.1,8.1
4.98,3.97,2.998,5.98
4.98,3.97,2.499,5.0
3.97,3.97,2.0,4.34
3.97,3.0,1.999,4.34
4.328,2.0,1.999,2.98
4.328,2.1,2.0,2.0
3.97,2.998,4.65,2.0
3.97,2.499,5.6,2.0
3.97,2.0,8.8,2.98
3.0,1.999,8.6,5.18
2.0,1.999,8.8,6.9
2.1,2.0,8.1,6.9
2.998,4.65,5.98,6.9
2.499,5.6,5.0,6.9
2.0,8.8,4.34,5.6
1.999,8.6,4.34,5.6
1.999,8.8,2.98,5.6
2.0,8.1,2.0,5.6
4.65,5.98,2.0,5.6
5.6,5.0,2.0,5.6
8.8,4.34,2.98,9.0
8.6,4.34,5.18,9.0
8.8,2.98,6.9,9.0
8.1,2.0,6.9,9.0
5.98,2.0,6.9,9.0
5.0,2.0,6.9,9.0
4.34,2.98,5.6,6.9
4.34,5.18,5.6,5.5443
2.98,6.9,5.6,4.328
2.0,6.9,5.6,3.97
2.0,6.9,5.6,3.2
2.0,6.9,5.6,3.7
2.98,5.6,9.0,4.0
5.18,5.6,9.0,5.18
6.9,5.6,9.0,6.9
6.9,5.6,9.0,6.9
6.9,5.6,9.0,6.9
6.9,5.6,9.0,6.9
5.6,9.0,6.9,5.55
5.6,9.0,5.5443,5.5164
5.6,9.0,4.328,5.6
5.6,9.0,3.97,5.6
5.6,9.0,3.2,5.6
5.6,9.0,3.7,5.6
9.0,6.9,4.0,9.0
9.0,5.5443,5.18,9.0
9.0,4.328,6.9,9.0
9.0,3.97,6.9,9.0
9.0,3.2,6.9,9.0
9.0,3.7,6.9,8.9534
6.9,4.0,5.55,6.8736
5.5443,5.18,5.5164,5.18
4.328,6.9,5.6,3.944
3.97,6.9,5.6,2.5
3.2,6.9,5.6,2.0
3.7,6.9,5.6,2.0
4.0,5.55,9.0,3.0
5.18,5.5164,9.0,3.97
6.9,5.6,9.0,5.38
6.9,5.6,9.0,6.9
6.9,5.6,9.0,6.9
6.9,5.6,8.9534,6.9
5.55,9.0,6.8736,5.6
5.5164,9.0,5.18,5.6
5.6,9.0,3.944,5.6
5.6,9.0,2.5,5.6
5.6,9.0,2.0,5.6
5.6,8.9534,2.0,5.6
9.0,6.8736,3.0,9.0
9.0,5.18,3.97,9.0
9.0,3.944,5.38,9.0
9.0,2.5,6.9,8.9484
9.0,2.0,6.9,6.975
8.9534,2.0,6.9,8.9471
6.8736,3.0,5.6,6.8769
5.18,3.97,5.6,4.34
3.944,5.38,5.6,3.0
2.5,6.9,5.6,2.5
2.0,6.9,5.6,2.5
2.0,6.9,5.6,2.5
3.0,5.6,9.0,3.944
3.97,5.6,9.0,3.1
5.38,5.6,9.0,4.68
6.9,5.6,8.9484,6.9
6.9,5.6,6.975,6.9
6.9,5.6,8.9471,6.9
5.6,9.0,6.8769,5.6
5.6,9.0,4.34,5.6
5.6,9.0,3.0,5.6
5.6,8.9484,2.5,5.6
5.6,6.975,2.5,5.6
5.6,8.9471,2.5,5.6
9.0,6.8769,3.944,9.0
9.0,4.34,3.1,9.0
9.0,3.0,4.68,8.9522
8.9484,2.5,6.9,8.8
6.975,2.5,6.9,6.5
8.9471,2.5,6.9,8.9456
6.8769,3.944,5.6,6.8477
4.34,3.1,5.6,5.5421
3.0,4.68,5.6,3.97
2.5,6.9,5.6,3.97
2.5,6.9,5.6,2.98
2.5,6.9,5.6,3.944
3.944,5.6,9.0,3.944
3.1,5.6,9.0,3.944
4.68,5.6,8.9522,4.68
6.9,5.6,8.8,6.8747
6.9,5.6,6.5,6.9
6.9,5.6,8.9456,6.9
5.6,9.0,6.8477,5.6
5.6,9.0,5.5421,5.6
5.6,8.9522,3.97,5.6
5.6,8.8,3.97,5.6
5.6,6.5,2.98,5.6
5.6,8.9456,3.944,5.6
9.0,6.8477,3.944,9.0
9.0,5.5421,3.944,9.0
8.9522,3.97,4.68,8.9508
8.8,3.97,6.8747,8.6
6.5,2.98,6.9,5.4
8.9456,3.944,6.9,7.0
6.8477,3.944,5.6,5.4
5.5421,3.944,5.6,3.944
3.97,4.68,5.6,2.97
3.97,6.8747,5.6,2.5
2.98,6.9,5.6,2.0
3.944,6.9,5.6,0.5
3.944,5.6,9.0,1.972
3.944,5.6,9.0,0.94
4.68,5.6,8.9508,2.45
6.8747,5.6,8.6,4.8
6.9,5.6,5.4,5.88
6.9,5.6,7.0,5.807
5.6,9.0,5.4,4.8
5.6,9.0,3.944,4.8
5.6,8.9508,2.97,4.8127
5.6,8.6,2.5,5.5634
5.6,5.4,2.0,5.6
5.6,7.0,0.5,5.6
9.0,5.4,1.972,8.8
9.0,3.944,0.94,8.6
8.9508,2.97,2.45,8.3
8.6,2.5,4.8,7.6
5.4,2.0,5.88,5.98
7.0,0.5,5.807,5.029
5.4,1.972,4.8,3.97
3.944,0.94,4.8,2.89
2.97,2.45,4.8127,1.93
2.5,4.8,5.5634,1.7273
2.0,5.88,5.6,1.0
0.5,5.807,5.6,0.29
1.972,4.8,8.8,1.93
0.94,4.8,8.6,0.3
2.45,4.8127,8.3,0.92
4.8,5.5634,7.6,1.2
5.88,5.6,5.98,1.8182
5.807,5.6,5.029,1.75
4.8,8.8,3.97,1.9091
4.8,8.6,2.89,1.75
4.8127,8.3,1.93,1.93
5.5634,7.6,1.7273,2.986
5.6,5.98,1.0,4.65
5.6,5.029,0.29,5.5681
8.8,3.97,1.93,8.8
8.6,2.89,0.3,8.8
8.3,1.93,0.92,8.94
7.6,1.7273,1.2,8.687
5.98,1.0,1.8182,7.1
5.029,0.29,1.75,5.7
3.97,1.93,1.9091,3.97
2.89,0.3,1.75,2.95
1.93,0.92,1.93,2.0
1.7273,1.2,2.986,2.0
1.0,1.8182,4.65,1.0
0.29,1.75,5.5681,0.219
1.93,1.9091,8.8,2.0
0.3,1.75,8.8,1.055
0.92,1.93,8.94,2.95
1.2,2.986,8.687,4.6
1.8182,4.65,7.1,3.499
1.75,5.5681,5.7,2.986
1.9091,8.8,3.97,2.409
1.75,8.8,2.95,2.409
1.93,8.94,2.0,2.0
2.986,8.687,2.0,3.499
4.65,7.1,1.0,5.5
5.5681,5.7,0.219,5.6
8.8,3.97,2.0,8.6
8.8,2.95,1.055,8.0
8.94,2.0,2.95,8.1
8.687,2.0,4.6,7.4
7.1,1.0,3.499,5.4
5.7,0.219,2.986,5.0
3.97,2.0,2.409,3.97
2.95,1.055,2.409,3.97
2.0,2.95,2.0,2.9
2.0,4.6,3.499,2.9
1.0,3.499,5.5,2.5
0.219,2.986,5.6,2.5
2.0,2.409,8.6,2.9
1.055,2.409,8.0,2.9
2.95,2.0,8.1,4.68
4.6,3.499,7.4,6.8
3.499,5.5,5.4,4.68
2.986,5.6,5.0,3.85
2.409,8.6,3.97,3.45
2.409,8.0,3.97,2.986
2.0,8.1,2.9,3.87
3.499,7.4,2.9,4.8127
5.5,5.4,2.5,5.5649
5.6,5.0,2.5,5.6
8.6,3.97,2.9,8.8
8.0,3.97,2.9,8.8
8.1,2.9,4.68,8.5
7.4,2.9,6.8,8.9539
5.4,2.5,4.68,8.9
5.0,2.5,3.85,7.03
3.97,2.9,3.45,3.97
3.97,2.9,2.986,4.34
2.9,4.68,3.87,3.97
2.9,6.8,4.8127,3.97
2.5,4.68,5.5649,3.85
2.5,3.85,5.6,3.944
2.9,3.45,8.8,3.944
2.9,2.986,8.8,3.944
4.68,3.87,8.5,5.88
6.8,4.8127,8.9539,6.9
4.68,5.5649,8.9,6.9
3.85,5.6,7.03,6.9
3.45,8.8,3.97,5.6
2.986,8.8,4.34,5.6
3.87,8.5,3.97,5.6
4.8127,8.9539,3.97,5.6
5.5649,8.9,3.85,5.6
5.6,7.03,3.944,5.6
8.8,3.97,3.944,9.0
8.8,4.34,3.944,8.9524
8.5,3.97,5.88,8.9175
8.9539,3.97,6.9,8.93
8.9,3.85,6.9,8.9
7.03,3.944,6.9,7.8
3.97,3.944,5.6,4.8
4.34,3.944,5.6,3.935
3.97,5.88,5.6,2.89
3.97,6.9,5.6,2.5
3.85,6.9,5.6,2.0
3.944,6.9,5.6,2.0
3.944,5.6,9.0,2.5
3.944,5.6,8.9524,3.935
5.88,5.6,8.9175,5.38
6.9,5.6,8.93,6.85
6.9,5.6,8.9,6.9
6.9,5.6,7.8,6.8612
5.6,9.0,4.8,4.98
5.6,8.9524,3.935,4.65
5.6,8.9175,2.89,5.0
5.6,8.93,2.5,5.6
5.6,8.9,2.0,5.6
5.6,7.8,2.0,5.6
9.0,4.8,2.5,8.8
8.9524,3.935,3.935,8.8
8.9175,2.89,5.38,8.6
8.93,2.5,6.85,8.9
8.9,2.0,6.9,8.3
7.8,2.0,6.8612,7.4
4.8,2.5,4.98,4.78
3.935,3.935,4.65,3.944
2.89,5.38,5.0,3.178
2.5,6.85,5.6,2.5
2.0,6.9,5.6,2.5
2.0,6.8612,5.6,2.5
2.5,4.98,8.8,2.6
3.935,4.65,8.8,3.0
5.38,5.0,8.6,4.68
6.85,5.6,8.9,6.85
6.9,5.6,8.3,6.85
6.8612,5.6,7.4,6.85
4.98,8.8,4.78,5.5636
4.65,8.8,3.944,5.5414
5.0,8.6,3.178,5.6
5.6,8.9,2.5,5.6
5.6,8.3,2.5,5.6
5.6,7.4,2.5,5.6
8.8,4.78,2.6,8.8
8.8,3.944,3.0,8.7
8.6,3.178,4.68,8.1
8.9,2.5,6.85,8.0
8.3,2.5,6.85,6.9
7.4,2.5,6.85,5.98
4.78,2.6,5.5636,4.34
3.944,3.0,5.5414,3.944
3.178,4.68,5.6,2.8
2.5,6.85,5.6,2.5
2.5,6.85,5.6,2.0
2.5,6.85,5.6,1.99
2.6,5.5636,8.8,2.0
3.0,5.5414,8.7,2.5
4.68,5.6,8.1,2.0
6.85,5.6,8.0,4.4
6.85,5.6,6.9,4.68
6.85,5.6,5.98,5.38
5.5636,8.8,4.34,4.98
5.5414,8.7,3.944,4.65
5.6,8.1,2.8,4.9
5.6,8.0,2.5,4.98
5.6,6.9,2.0,5.5
5.6,5.98,1.99,5.5
8.8,4.34,2.0,8.4
8.7,3.944,2.5,8.0
8.1,2.8,2.0,5.98
8.0,2.5,4.4,5.5
6.9,2.0,4.68,4.98
5.98,1.99,5.38,4.792
4.34,2.0,4.98,3.9
3.944,2.5,4.65,5.535
2.8,2.0,4.9,5.5
2.5,4.4,4.98,5.5
2.0,4.68,5.5,5.5
1.99,5.38,5.5,5.35
2.0,4.98,8.4,5.35
2.5,4.65,8.0,5.35
2.0,4.9,5.98,5.906
4.4,4.98,5.5,5.48
4.68,5.5,4.98,5.998
5.38,5.5,4.792,6.8351
4.98,8.4,3.9,5.5422
4.65,8.0,5.535,5.538
4.9,5.98,5.5,5.5386
4.98,5.5,5.5,5.5639
5.5,4.98,5.5,5.5
5.5,4.792,5.35,5.5524
8.4,3.9,5.35,8.3
8.0,5.535,5.35,8.45
5.98,5.5,5.906,8.88
5.5,5.5,5.48,8.954
4.98,5.5,5.998,9.0
4.792,5.35,6.8351,8.951
3.9,5.35,5.5422,6.83
5.535,5.35,5.538,5.18
5.5,5.906,5.5386,4.34
5.5,5.48,5.5639,4.34
5.5,5.998,5.5,4.34
5.35,6.8351,5.5524,4.34
5.35,5.5422,8.3,4.34
5.35,5.538,8.45,5.48
5.906,5.5386,8.88,6.8468
5.48,5.5639,8.954,6.9
5.998,5.5,9.0,6.9
6.8351,5.5524,8.951,6.9
5.5422,8.3,6.83,5.51
5.538,8.45,5.18,5.51
5.5386,8.88,4.34,5.51
5.5639,8.954,4.34,5.51
5.5,9.0,4.34,5.6
5.5524,8.951,4.34,5.6
8.3,6.83,4.34,8.3
8.45,5.18,5.48,8.1
8.88,4.34,6.8468,8.339
8.954,4.34,6.9,8.34
9.0,4.34,6.9,8.3
8.951,4.34,6.9,8.1
6.83,4.34,5.51,6.78
5.18,5.48,5.51,5.535
4.34,6.8468,5.51,4.34
4.34,6.9,5.51,3.89
4.34,6.9,5.6,3.89
4.34,6.9,5.6,3.89
4.34,5.51,8.3,3.925
5.48,5.51,8.1,5.535
6.8468,5.51,8.339,6.8765
6.9,5.51,8.34,6.9
6.9,5.6,8.3,6.9
6.9,5.6,8.1,6.9
5.51,8.3,6.78,5.6
5.51,8.1,5.535,5.6
5.51,8.339,4.34,5.6
5.51,8.34,3.89,5.6
5.6,8.3,3.89,5.6
5.6,8.1,3.89,5.6
8.3,6.78,3.925,8.9
8.1,5.535,5.535,8.9
8.339,4.34,6.8765,8.9
8.34,3.89,6.9,8.5
8.3,3.89,6.9,8.3
8.1,3.89,6.9,7.99
6.78,3.925,5.6,6.835
5.535,5.535,5.6,5.18
4.34,6.8765,5.6,3.875
3.89,6.9,5.6,3.76
3.89,6.9,5.6,3.76
3.89,6.9,5.6,3.76
3.925,5.6,8.9,3.875
5.535,5.6,8.9,5.0
6.8765,5.6,8.9,6.84
6.9,5.6,8.5,6.9
6.9,5.6,8.3,6.9
6.9,5.6,7.99,6.9
5.6,8.9,6.835,5.6
5.6,8.9,5.18,5.6
5.6,8.9,3.875,5.6
5.6,8.5,3.76,5.6
5.6,8.3,3.76,5.6
5.6,7.99,3.76,5.6
8.9,6.835,3.875,8.8
8.9,5.18,5.0,8.7
8.9,3.875,6.84,8.8
8.5,3.76,6.9,8.3
8.3,3.76,6.9,7.6
7.99,3.76,6.9,7.47
6.835,3.875,5.6,6.835
5.18,5.0,5.6,5.5409
3.875,6.84,5.6,3.925
3.76,6.9,5.6,3.8
3.76,6.9,5.6,2.89
3.76,6.9,5.6,2.89
3.875,5.6,8.8,3.925
5.0,5.6,8.7,5.18
6.84,5.6,8.8,6.79
6.9,5.6,8.3,6.9
6.9,5.6,7.6,6.9
6.9,5.6,7.47,6.9
5.6,8.8,6.835,5.6
5.6,8.7,5.5409,5.6
5.6,8.8,3.925,5.6
5.6,8.3,3.8,5.6
5.6,7.6,2.89,5.6
5.6,7.47,2.89,5.6
8.8,6.835,3.925,9.0
8.7,5.5409,5.18,9.0
8.8,3.925,6.79,9.0
8.3,3.8,6.9,8.9528
7.6,2.89,6.9,8.5
7.47,2.89,6.9,8.3
6.835,3.925,5.6,6.8773
5.5409,5.18,5.6,5.6
3.925,6.79,5.6,4.372
3.8,6.9,5.6,3.925
2.89,6.9,5.6,3.924
2.89,6.9,5.6,3.925
3.925,5.6,9.0,4.745
5.18,5.6,9.0,4.745
6.79,5.6,9.0,6.9
6.9,5.6,8.9528,6.9
6.9,5.6,8.5,6.9
6.9,5.6,8.3,6.9
5.6,9.0,6.8773,5.6
5.6,9.0,5.6,5.6
5.6,9.0,4.372,5.6
5.6,8.9528,3.925,5.6
5.6,8.5,3.924,5.6
5.6,8.3,3.925,5.6
9.0,6.8773,4.745,9.0
9.0,5.6,4.745,9.0
9.0,4.372,6.9,8.944
8.9528,3.925,6.9,8.94
8.5,3.924,6.9,8.7
8.3,3.925,6.9,8.6
6.8773,4.745,5.6,6.79
5.6,4.745,5.6,4.34
4.372,6.9,5.6,3.924
3.925,6.9,5.6,3.099
3.924,6.9,5.6,2.5
3.925,6.9,5.6,2.5
4.745,5.6,9.0,2.89
4.745,5.6,9.0,3.1
6.9,5.6,8.944,2.45
6.9,5.6,8.94,6.7408
6.9,5.6,8.7,6.9
6.9,5.6,8.6,6.9
5.6,9.0,6.79,5.6
5.6,9.0,4.34,5.6
5.6,8.944,3.924,5.6
5.6,8.94,3.099,5.6
5.6,8.7,2.5,5.6
5.6,8.6,2.5,5.6
9.0,6.79,2.89,8.5
9.0,4.34,3.1,7.736
8.944,3.924,2.45,7.88
8.94,3.099,6.7408,7.974
8.7,2.5,6.9,6.212
8.6,2.5,6.9,6.406
6.79,2.89,5.6,4.742
4.34,3.1,5.6,3.924
3.924,2.45,5.6,2.5
3.099,6.7408,5.6,2.0
2.5,6.9,5.6,2.0
2.5,6.9,5.6,1.799
2.89,5.6,8.5,2.0
3.1,5.6,7.736,2.5
2.45,5.6,7.88,2.5
6.7408,5.6,7.974,4.15
6.9,5.6,6.212,5.85
6.9,5.6,6.406,6.8758
5.6,8.5,4.742,5.6
5.6,7.736,3.924,5.6
5.6,7.88,2.5,5.5384
5.6,7.974,2.0,5.6
5.6,6.212,2.0,5.6
5.6,6.406,1.799,5.6
8.5,4.742,2.0,8.9444
7.736,3.924,2.5,8.94
7.88,2.5,2.5,8.2
7.974,2.0,4.15,7.522
6.212,2.0,5.85,6.945
6.406,1.799,6.8758,6.299
4.742,2.0,5.6,4.5
3.924,2.5,5.6,3.92
2.5,2.5,5.5384,2.5
2.0,4.15,5.6,2.45
2.0,5.85,5.6,2.0
1.799,6.8758,5.6,2.0
2.0,5.6,8.9444,2.5
2.5,5.6,8.94,2.5
2.5,5.5384,8.2,4.18
4.15,5.6,7.522,6.8598
5.85,5.6,6.945,6.9
6.8758,5.6,6.299,6.9
5.6,8.9444,4.5,5.6
5.6,8.94,3.92,5.6
5.5384,8.2,2.5,5.6
5.6,7.522,2.45,5.6
5.6,6.945,2.0,5.6
5.6,6.299,2.0,5.6
8.9444,4.5,2.5,8.2
8.94,3.92,2.5,5.98
8.2,2.5,4.18,5.98
7.522,2.45,6.8598,8.2
6.945,2.0,6.9,7.54
6.299,2.0,6.9,8.7
4.5,2.5,5.6,6.236
3.92,2.5,5.6,5.5442
2.5,4.18,5.6,4.34
2.45,6.8598,5.6,4.334
2.0,6.9,5.6,3.844
2.0,6.9,5.6,3.92
2.5,5.6,8.2,4.34
2.5,5.6,5.98,3.92
4.18,5.6,5.98,6.8
6.8598,5.6,8.2,6.9
6.9,5.6,7.54,6.9
6.9,5.6,8.7,6.9
5.6,8.2,6.236,5.6
5.6,5.98,5.5442,5.6
5.6,5.98,4.34,5.6
5.6,8.2,4.334,5.6
5.6,7.54,3.844,5.6
5.6,8.7,3.92,5.6
8.2,6.236,4.34,9.0
5.98,5.5442,3.92,9.0
5.98,4.34,6.8,8.9498
8.2,4.334,6.9,8.9505
7.54,3.844,6.9,8.918
8.7,3.92,6.9,8.9
6.236,4.34,5.6,6.8763
5.5442,3.92,5.6,5.18
4.34,6.8,5.6,3.92
4.334,6.9,5.6,2.89
3.844,6.9,5.6,2.5
3.92,6.9,5.6,2.5
4.34,5.6,9.0,3.92
3.92,5.6,9.0,3.92
6.8,5.6,8.9498,6.8431
6.9,5.6,8.9505,6.9
6.9,5.6,8.918,6.9
6.9,5.6,8.9,6.9
5.6,9.0,6.8763,5.6
5.6,9.0,5.18,5.6
5.6,8.9498,3.92,5.6
5.6,8.9505,2.89,5.6
5.6,8.918,2.5,5.6
5.6,8.9,2.5,5.6
9.0,6.8763,3.92,9.0
9.0,5.18,3.92,9.0
8.9498,3.92,6.8431,9.0
8.9505,2.89,6.9,8.9501
8.918,2.5,6.9,8.9462
8.9,2.5,6.9,8.9462
6.8763,3.92,5.6,5.84
5.18,3.92,5.6,5.5397
3.92,6.8431,5.6,4.32
2.89,6.9,5.6,3.898
2.5,6.9,5.6,2.89
2.5,6.9,5.6,2.89
3.92,5.6,9.0,4.32
3.92,5.6,9.0,3.92
6.8431,5.6,9.0,6.8701
6.9,5.6,8.9501,6.9
6.9,5.6,8.9462,6.9
6.9,5.6,8.9462,6.9
5.6,9.0,5.84,5.6
5.6,9.0,5.5397,5.6
5.6,9.0,4.32,5.6
5.6,8.9501,3.898,5.6
5.6,8.9462,2.89,5.6
5.6,8.9462,2.89,5.6
9.0,5.84,4.32,9.0
9.0,5.5397,3.92,9.0
9.0,4.32,6.8701,9.0
8.9501,3.898,6.9,9.0
8.9462,2.89,6.9,9.0
8.9462,2.89,6.9,8.9505
5.84,4.32,5.6,6.878
5.5397,3.92,5.6,5.5422
4.32,6.8701,5.6,4.32
3.898,6.9,5.6,3.92
2.89,6.9,5.6,3.92
2.89,6.9,5.6,3.92
4.32,5.6,9.0,4.745
3.92,5.6,9.0,4.32
6.8701,5.6,9.0,6.8
6.9,5.6,9.0,6.8738
6.9,5.6,9.0,6.8587
6.9,5.6,8.9505,6.5
5.6,9.0,6.878,4.349
5.6,9.0,5.5422,3.97
5.6,9.0,4.32,4.65
5.6,9.0,3.92,5.6
5.6,9.0,3.92,5.6
5.6,8.9505,3.92,5.6
9.0,6.878,4.745,9.0
9.0,5.5422,4.32,8.9526
9.0,4.32,6.8,8.9474
9.0,3.92,6.8738,8.9
9.0,3.92,6.8587,8.9
8.9505,3.92,6.5,8.7
6.878,4.745,4.349,6.8505
5.5422,4.32,3.97,5.6
4.32,6.8,4.65,5.5396
3.92,6.8738,5.6,4.745
3.92,6.8587,5.6,4.304
3.92,6.5,5.6,4.32
4.745,4.349,9.0,5.5377
4.32,3.97,8.9526,5.5442
6.8,4.65,8.9474,5.6
6.8738,5.6,8.9,6.8
6.8587,5.6,8.9,4.615
6.5,5.6,8.7,3.905
4.349,9.0,6.8505,2.998
3.97,8.9526,5.6,2.998
4.65,8.9474,5.5396,3.905
5.6,8.9,4.745,5.5624
5.6,8.9,4.304,5.6
5.6,8.7,4.32,5.6
9.0,6.8505,5.5377,8.9
8.9526,5.6,5.5442,8.9
8.9474,5.5396,5.6,8.7
8.9,4.745,6.8,8.9
8.9,4.304,4.615,8.5
8.7,4.32,3.905,7.999
6.8505,5.5377,2.998,4.78
5.6,5.5442,2.998,5.542
5.5396,5.6,3.905,4.413
4.745,6.8,5.5624,3.849
4.304,4.615,5.6,3.0
4.32,3.905,5.6,2.89
5.5377,2.998,8.9,3.849
5.5442,2.998,8.9,4.32
5.6,3.905,8.7,4.115
6.8,5.5624,8.9,6.5
4.615,5.6,8.5,6.8791
3.905,5.6,7.999,6.9
2.998,8.9,4.78,5.6
2.998,8.9,5.542,5.6
3.905,8.7,4.413,5.6
5.5624,8.9,3.849,5.6
5.6,8.5,3.0,5.6
5.6,7.999,2.89,5.6
8.9,4.78,3.849,8.9508
8.9,5.542,4.32,8.9494
8.7,4.413,4.115,8.946
8.9,3.849,6.5,8.9507
8.5,3.0,6.8791,8.95
7.999,2.89,6.9,8.951
4.78,3.849,5.6,5.45
5.542,4.32,5.6,4.745
4.413,4.115,5.6,3.92
3.849,6.5,5.6,2.89
3.0,6.8791,5.6,2.5
2.89,6.9,5.6,2.5
3.849,5.6,8.9508,3.849
4.32,5.6,8.9494,5.0596
4.115,5.6,8.946,6.8774
6.5,5.6,8.9507,6.8796
6.8791,5.6,8.95,6.9
6.9,5.6,8.951,6.9
5.6,8.9508,5.45,5.6
5.6,8.9494,4.745,5.6
5.6,8.946,3.92,5.6
5.6,8.9507,2.89,5.6
5.6,8.95,2.5,5.6
5.6,8.951,2.5,5.6
8.9508,5.45,3.849,8.9479
8.9494,4.745,5.0596,8.9523
8.946,3.92,6.8774,8.9502
8.9507,2.89,6.8796,8.9154
8.95,2.5,6.9,8.9528
8.951,2.5,6.9,8.9175
5.45,3.849,5.6,6.8758
4.745,5.0596,5.6,4.32
3.92,6.8774,5.6,3.92
2.89,6.8796,5.6,2.5
2.5,6.9,5.6,2.0
2.5,6.9,5.6,2.5
3.849,5.6,8.9479,3.748
5.0596,5.6,8.9523,4.32
6.8774,5.6,8.9502,5.6
6.8796,5.6,8.9154,5.6
6.9,5.6,8.9528,6.8577
6.9,5.6,8.9175,6.83
5.6,8.9479,6.8758,5.6
5.6,8.9523,4.32,5.6
5.6,8.9502,3.92,5.6
5.6,8.9154,2.5,5.6
5.6,8.9528,2.0,5.6
5.6,8.9175,2.5,5.6
8.9479,6.8758,3.748,8.94
8.9523,4.32,4.32,8.94
8.9502,3.92,5.6,8.94
8.9154,2.5,5.6,8.94
8.9528,2.0,6.8577,8.94
8.9175,2.5,6.83,8.5
6.8758,3.748,5.6,6.027
4.32,4.32,5.6,3.5482
3.92,5.6,5.6,3.849
2.5,5.6,5.6,2.5
2.0,6.8577,5.6,2.5
2.5,6.83,5.6,2.5
3.748,5.6,8.94,3.92
4.32,5.6,8.94,3.92
5.6,5.6,8.94,4.18
5.6,5.6,8.94,5.6
6.8577,5.6,8.94,5.6
6.83,5.6,8.5,4.0
5.6,8.94,6.027,3.8
5.6,8.94,3.5482,3.35
5.6,8.94,3.849,3.6
5.6,8.94,2.5,4.0
5.6,8.94,2.5,5.4
5.6,8.5,2.5,5.5626
8.94,6.027,3.92,8.9
8.94,3.5482,3.92,8.8
8.94,3.849,4.18,8.8
8.94,2.5,5.6,8.6
8.94,2.5,5.6,8.6
8.5,2.5,4.0,8.6
6.027,3.92,3.8,5.6
3.5482,3.92,3.35,4.304
3.849,4.18,3.6,5.4
2.5,5.6,4.0,4.32
2.5,5.6,5.4,4.304
2.5,4.0,5.5626,3.92
3.92,3.8,8.9,4.32
3.92,3.35,8.8,4.0
4.18,3.6,8.8,4.68
5.6,4.0,8.6,6.8779
5.6,5.4,8.6,6.8726
4.0,5.5626,8.6,6.83
3.8,8.9,5.6,3.97
3.35,8.8,4.304,3.05
3.6,8.8,5.4,3.9
4.0,8.6,4.32,5.5388
5.4,8.6,4.304,5.6
5.5626,8.6,3.92,5.6
8.9,5.6,4.32,8.9
8.8,4.304,4.0,8.9
8.8,5.4,4.68,8.85
8.6,4.32,6.8779,8.2
8.6,4.304,6.8726,4.98
8.6,3.92,6.83,4.98
5.6,4.32,3.97,4.32
4.304,4.0,3.05,4.0
5.4,4.68,3.9,4.0
4.32,6.8779,5.5388,3.0
4.304,6.8726,5.6,2.89
3.92,6.83,5.6,3.0
